reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_id
73d51845-7a2a-489c-a337-11dee84120ce,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great! User friendly!,5,0,5.22.0,2019-05-29 23:42:41,,,5.22.0,com.insomniacookies.insomnia
b19c3901-1d67-405a-bb2e-719fdb3a7bca,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App makes ordering super easy and overly convenient which can be a personal problem in no way an affront to the delicious cookies.,5,0,5.22.0,2019-05-29 20:24:03,,,5.22.0,com.insomniacookies.insomnia
c21b955f-9264-42bf-8caf-8d164bc13a3b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great!,5,0,5.22.0,2019-05-29 02:59:13,,,5.22.0,com.insomniacookies.insomnia
fad19864-f72e-48bd-bb30-8d8222f3636c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cool. late night sweetzz,5,0,5.22.0,2019-05-28 06:24:37,,,5.22.0,com.insomniacookies.insomnia
ecf46e49-5b82-4ca9-a140-9d11555e74d6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,quick cookies! good stuff 👍,5,0,5.22.0,2019-05-27 06:19:28,,,5.22.0,com.insomniacookies.insomnia
c266c10c-2704-4aaa-8ddc-e595880c6783,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,love the cookies and the app,5,0,5.22.0,2019-05-26 05:18:42,,,5.22.0,com.insomniacookies.insomnia
eaa79f6e-dd78-4112-9173-51753361d06f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great app for the very best cookies anywhere! If you're a midnight snacker craving warm chocolate chip cookies late at night, Insomnia Cookies is for you!!",5,0,5.22.0,2019-05-26 02:42:20,,,5.22.0,com.insomniacookies.insomnia
f4923ad5-c92c-40b4-b271-6da877003ae4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sometimes they don't have all the flavours avaible,5,0,5.22.0,2019-05-26 01:55:57,,,5.22.0,com.insomniacookies.insomnia
b49a8601-e756-464b-bef9-1093612f8276,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,easy to use. only problem is when i try to select my cookies by scrolling through the menu the slider is very sensitive and adds cookies to my cart. would be nice if that was taken out and they just had a (+) or (-) selector,4,0,5.22.0,2019-05-25 04:18:31,,,5.22.0,com.insomniacookies.insomnia
fc525dce-50f2-4914-9134-089ed92669ea,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,love them!!! such good cookies,5,0,5.22.0,2019-05-25 00:06:38,,,5.22.0,com.insomniacookies.insomnia
6aef8e1d-5136-4b45-8f41-b60057cd1aef,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excellent service,5,0,5.22.0,2019-05-24 23:34:45,,,5.22.0,com.insomniacookies.insomnia
0c5cb810-0bb7-4273-835d-a74b320f30b8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,yummy cookies. and good for you!,5,0,5.22.0,2019-05-23 05:44:17,,,5.22.0,com.insomniacookies.insomnia
d879b33c-6da8-4cf7-a54a-0ee7d79bbda6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Love the coupons and reward tracking,5,0,5.22.0,2019-05-23 01:52:19,,,5.22.0,com.insomniacookies.insomnia
ab9d448a-0749-45c7-ba77-128afdeffc5f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Omg, I'm so done with this week, and all I need is cookiewiches and a SUPERSTORE binge.",5,0,5.22.0,2019-05-22 04:01:03,,,5.22.0,com.insomniacookies.insomnia
a394cf39-efc0-452b-8622-28712819b553,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Easy peasy,5,0,5.22.0,2019-05-21 18:49:34,,,5.22.0,com.insomniacookies.insomnia
77342191-64fa-4920-8d42-ce7df085b5d0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best late night snacks ever!,5,0,5.22.0,2019-05-21 05:49:24,,,5.22.0,com.insomniacookies.insomnia
aed579e8-5b64-47b6-8bbc-85a92034475d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,app is easy to use. cookies are SUPER amazing. just placed a new order just now lol,4,0,5.22.0,2019-05-21 03:06:33,,,5.22.0,com.insomniacookies.insomnia
0f8caf72-b031-4363-9624-5e8f3a5be850,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,love it!!!!,5,0,5.22.0,2019-05-20 12:03:11,,,5.22.0,com.insomniacookies.insomnia
22f659ff-6822-42b1-8458-33f08a9f532f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,love this place. app is easy to use,5,0,5.22.0,2019-05-20 05:03:00,,,5.22.0,com.insomniacookies.insomnia
adafcf0b-9da4-428f-a694-5355544a525b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,delish!!!!,5,0,5.22.0,2019-05-20 02:27:19,,,5.22.0,com.insomniacookies.insomnia
ffe6e5d8-e7c9-431f-9cfb-111b15281c94,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its confused.,2,0,5.22.0,2019-05-20 01:14:52,,,5.22.0,com.insomniacookies.insomnia
c79b9866-f56e-4aee-8c3e-fa3d17aeda7b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Being able to order cookies at 2 am, one of the best ideas mankind has ever conjured up.",5,0,5.22.0,2019-05-20 00:10:37,,,5.22.0,com.insomniacookies.insomnia
37fcffbb-aff5-4db7-9398-a2fb2863039c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"excellent cookies, fast delivery and always great service!",5,0,5.22.0,2019-05-19 20:40:03,,,5.22.0,com.insomniacookies.insomnia
6acf5078-f458-4403-9e45-9fd2b8ba1670,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great place,5,0,5.22.0,2019-05-19 03:07:50,,,5.22.0,com.insomniacookies.insomnia
c85aa2ca-71d3-485a-aa0a-b5db1f9e754f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,you guys rock!,5,0,5.22.0,2019-05-19 02:14:25,,,5.22.0,com.insomniacookies.insomnia
da3797db-5ee9-4ea4-bfb6-d06508a68d8e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,perfect cookies from a perfect app ❤❤,5,0,5.22.0,2019-05-19 00:54:41,,,5.22.0,com.insomniacookies.insomnia
d097fd53-e454-44e1-90bf-4ffce0323a2c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👍,5,0,5.22.0,2019-05-18 05:30:03,,,5.22.0,com.insomniacookies.insomnia
c9f440f4-bf96-4c9d-bd4f-058a7222b353,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,COOOOKIIIIES.,5,0,5.22.0,2019-05-18 02:40:20,,,5.22.0,com.insomniacookies.insomnia
ce8bd394-8ec4-46d6-a1b8-0803d83508cb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,dont like sliding for picking cookie flavors 😡,3,0,5.22.0,2019-05-17 18:29:20,,,5.22.0,com.insomniacookies.insomnia
1a664c1b-57a9-4bab-9cae-aeeef9721762,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Easy, informative, quick!",5,0,5.22.0,2019-05-17 12:58:42,,,5.22.0,com.insomniacookies.insomnia
874b8913-61e6-4430-a17e-cae97440b881,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It'd be really nice to be able to order cookies on my phone, yet somehow, on a Galaxy S8+, the delivery and pickup buttons are unresponsive. Your business lost a sale tonight because your app doesn't seem to work.",1,1,5.22.0,2019-05-17 04:08:21,,,5.22.0,com.insomniacookies.insomnia
4919d319-f53b-45f6-9b33-f175acef5376,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App seems fine so far. No issues.,5,0,5.22.0,2019-05-17 03:55:29,,,5.22.0,com.insomniacookies.insomnia
3390986d-5917-452c-8da9-14072e83b48e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"its cool and all that i can order cookies, but the app interface is awful. can't scroll up or down without selecting/deselecting things I dont want. only reason I'd use the app is for a discount.",3,0,5.22.0,2019-05-17 02:30:00,,,5.22.0,com.insomniacookies.insomnia
5fbf994f-93ea-4db5-8acf-63ec1dd049dc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Easy to use!!,5,0,5.22.0,2019-05-17 01:45:23,,,5.22.0,com.insomniacookies.insomnia
5b1e8737-a715-4cb4-88d1-768753d04288,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,easy enough to use,5,0,5.22.0,2019-05-17 01:18:51,,,5.22.0,com.insomniacookies.insomnia
8e9ac704-9fc5-4a2b-97ec-b90ceaf2ec9f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,the best cookies in all of fort collins! you will not be disappointed!,5,0,5.22.0,2019-05-16 23:18:57,,,5.22.0,com.insomniacookies.insomnia
ea686553-8045-4b34-83f7-4ae25aba0cf4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Quick and easy app.,5,0,5.22.0,2019-05-16 23:14:23,,,5.22.0,com.insomniacookies.insomnia
edd11cd1-86a2-4a12-8c08-5d4ff07ff4ba,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,My fave late night snack 🍪 I have cookies and ice cream delivered at least twice a wk. 💙 My munchies don't stand a chance with fresh baked sugar cookies and blue monster ice cream brought to my door at 3 am.,4,0,5.22.0,2019-05-16 09:17:40,,,5.22.0,com.insomniacookies.insomnia
ca50d556-0dd2-451b-b55c-37ef8724cfe1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great!,5,0,5.22.0,2019-05-15 23:31:11,,,5.22.0,com.insomniacookies.insomnia
4715dacb-29e1-476f-b06b-6998c8fa53a3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cookies don't get any better than this,5,0,5.22.0,2019-05-15 14:53:07,,,5.22.0,com.insomniacookies.insomnia
372a20ab-0cf4-4ac5-9d6a-b75bb1b6736e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ju,4,0,5.22.0,2019-05-15 01:13:29,,,5.22.0,com.insomniacookies.insomnia
e621cb09-b111-4a1a-8007-37946613c416,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's an app that let me order cookies. rad.,5,0,5.22.0,2019-05-14 22:12:57,,,5.22.0,com.insomniacookies.insomnia
aad193dd-1ee7-4326-b619-e1f5ff7ca9ab,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I haven't come across any issues,5,0,5.22.0,2019-05-14 21:28:25,,,5.22.0,com.insomniacookies.insomnia
68b7c008-6d5e-42e5-b456-e2a73b125a97,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"app works badly, reloaded a bunch and kept showing error messages",1,0,5.22.0,2019-05-14 18:27:38,,,5.22.0,com.insomniacookies.insomnia
f6f30a36-2341-4b19-b396-e1fee325b77a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Always FRESH,5,0,5.22.0,2019-05-14 18:02:52,,,5.22.0,com.insomniacookies.insomnia
0572af1e-c82f-47cf-b32f-2a57a038b4b6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"when using the ""Use your location"" option, alot of times it does not give an accurate address. also on my end the address was right but the delivery driver had a different address on reciept that was across the street. please try to fix this! its super frustrating for customer and delivery driver.",3,0,,2019-05-14 05:01:10,,,,com.insomniacookies.insomnia
cd3a0397-3977-4792-af86-5e6a44ed7bf4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good cookies,5,0,5.22.0,2019-05-14 03:52:11,,,5.22.0,com.insomniacookies.insomnia
3b4cfa88-3010-4ed4-8203-e0d2e72e6bca,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this makes ordering cookies so much easier <3,5,0,5.22.0,2019-05-14 03:30:08,,,5.22.0,com.insomniacookies.insomnia
946d2e17-9dd8-43f8-b62d-8fccffeeb9af,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great for sending surprises to college students!,5,0,5.22.0,2019-05-14 00:11:59,,,5.22.0,com.insomniacookies.insomnia
0c5f40e9-d821-4261-b016-c0583519c964,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,love it,5,0,,2019-05-14 00:11:51,,,,com.insomniacookies.insomnia
647f4cf5-940a-4c4b-ba9b-7f251deb11b1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,😊,5,0,5.22.0,2019-05-13 21:59:14,,,5.22.0,com.insomniacookies.insomnia
82f21ba0-21b5-48d6-8615-eceb73abc6eb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,the app is easy to use but they've delivered me the wrong order twice now and dont really make it easy for me to contact them and let them know.,3,0,5.22.0,2019-05-12 02:04:45,,,5.22.0,com.insomniacookies.insomnia
a0480be1-8480-41c1-9473-3a8a417336d4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,easy experience,4,0,5.22.0,2019-05-12 01:58:36,,,5.22.0,com.insomniacookies.insomnia
86037563-8a87-4417-b015-360c7f1407c6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,easy to order,5,0,5.22.0,2019-05-11 21:12:44,,,5.22.0,com.insomniacookies.insomnia
2e4ba5fc-d2fc-4c7a-82ed-74c638ffe9d7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best cookies ever,5,0,5.22.0,2019-05-11 15:49:50,,,5.22.0,com.insomniacookies.insomnia
8c98254a-876d-4065-bdbd-94f4bbfdf83f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,always taste good,5,0,5.22.0,2019-05-11 03:47:38,,,5.22.0,com.insomniacookies.insomnia
ff950f42-eada-4bff-9e49-255fc24f3df2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Love it. Great for those lazy sweet cravings,5,1,5.22.0,2019-05-11 01:28:08,,,5.22.0,com.insomniacookies.insomnia
a9bcd25a-456f-47c6-a5ee-80225a25b8bd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App works well and interface is nice,5,0,5.22.0,2019-05-10 06:24:14,,,5.22.0,com.insomniacookies.insomnia
082e15a6-2573-491b-bb8f-74c1169db7b6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great,5,0,5.22.0,2019-05-10 00:09:46,,,5.22.0,com.insomniacookies.insomnia
59a5d42e-3d34-413a-867e-d5e134e8dc33,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,always quick!,5,0,5.22.0,2019-05-09 16:48:42,,,5.22.0,com.insomniacookies.insomnia
583e0182-6eda-435b-994b-d1c888453ab9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very easy to use and send cookies!,5,0,5.22.0,2019-05-09 11:48:23,,,5.22.0,com.insomniacookies.insomnia
3b4d3b65-8a19-4fb8-a6a0-910a35330654,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great just wish it kept track of my points and remembered me,5,0,5.22.0,2019-05-08 23:51:33,,,5.22.0,com.insomniacookies.insomnia
9815aad4-7927-4062-b650-350ded7c7ca6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,love this app and company! you guys are the real mvps!,5,0,,2019-05-08 03:34:54,,,,com.insomniacookies.insomnia
b44cd1d7-ba0f-44f4-9e6a-1d35a235717e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,super convenient and easy to order ahead!,5,0,5.22.0,2019-05-07 22:23:08,,,5.22.0,com.insomniacookies.insomnia
4dd48076-74f8-4619-b8df-f4402e9df537,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The app makes it easier to order cookies, love it!!!",5,0,5.22.0,2019-05-07 07:10:03,,,5.22.0,com.insomniacookies.insomnia
cceebfc4-14a0-431d-a1e0-ed72dba1d42a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nummy,5,0,5.22.0,2019-05-07 01:10:52,,,5.22.0,com.insomniacookies.insomnia
94da14a3-7502-4803-adbb-4c649f6f614b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,COOKIES EXPENSIVE BUT FIRE 💯,4,0,5.22.0,2019-05-06 05:10:21,,,5.22.0,com.insomniacookies.insomnia
21c68ffc-87f4-4954-9c4e-94a95eae1d5a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"They've always delivered delicious, warm cookies every time I ordered from them. One time they messed up the order, but after I called them, they immediately sent out another order with the correct cookies at no charge, so that was great. I'll always be ordering from them whenever I'm in need of a cookie fix!",5,3,5.22.0,2019-05-06 00:23:40,,,5.22.0,com.insomniacookies.insomnia
e0aed9f9-d62d-45f4-a7ce-1e15f08b50df,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Easy and good when they get it right. Order is sometimes wrong, incomplete, or doesn't show up however.",3,0,5.22.0,2019-05-05 22:42:35,,,5.22.0,com.insomniacookies.insomnia
557b0670-a1ce-413e-adf1-0ea73a529223,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,never have a problem with the app and the cookies are always delicious and always get to me quickly.,5,0,5.22.0,2019-05-05 21:27:27,,,5.22.0,com.insomniacookies.insomnia
ed7314f4-093c-4231-a395-6530f3d8727c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great!!!,5,0,5.22.0,2019-05-05 02:16:26,,,5.22.0,com.insomniacookies.insomnia
e5732566-48e7-4f0b-a26a-ebe98192c369,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"best soft baked cookies ever. app works great, no complaints",5,0,,2019-05-05 01:43:01,,,,com.insomniacookies.insomnia
2e70c72a-1b54-4965-bbd6-51d2a50226fc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,fast delivery and cookies are always hot and fresh. favorite place to order from.,5,1,5.22.0,2019-05-04 05:33:31,,,5.22.0,com.insomniacookies.insomnia
903e50cd-0ca9-48bb-92ea-309bb9add45a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i love it,5,0,5.22.0,2019-05-03 01:13:34,,,5.22.0,com.insomniacookies.insomnia
